left,bottom,right,top,경사도,공원,관공서,주차장,주택가,POP,gid,cctv
129.203000000000003,35.180000000000007,129.204000000000008,35.181000000000004,13.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,32.16000000000,1.000,0.000000000000000
129.128000000000014,35.194000000000003,129.129000000000019,35.195000000000000,47.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,52.000000000000000,600.46000000000,2.000,1.000000000000000
129.127000000000010,35.194000000000003,129.128000000000014,35.195000000000000,57.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,55.000000000000000,753.18000000000,3.000,0.000000000000000
129.149000000000001,35.227000000000004,129.150000000000006,35.228000000000002,81.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,58.000000000000000,823.23000000000,4.000,0.000000000000000
129.180000000000007,35.167000000000002,129.181000000000012,35.168000000000006,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,238.24000000000,5.000,0.000000000000000
129.174000000000007,35.164000000000001,129.175000000000011,35.165000000000006,49.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.000000000000000,307.77000000000,6.000,0.000000000000000
129.146000000000015,35.221000000000004,129.147000000000020,35.222000000000001,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.46000000000,7.000,0.000000000000000
129.142000000000024,35.218000000000004,129.143000000000001,35.219000000000001,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.40000000000,8.000,0.000000000000000
129.132000000000005,35.201000000000001,129.133000000000010,35.202000000000005,9.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,463.84000000000,9.000,0.000000000000000
129.141000000000020,35.163000000000004,129.142000000000024,35.164000000000001,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,340.40000000000,10.000,0.000000000000000
129.176000000000016,35.175000000000004,129.177000000000021,35.176000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,540.31000000000,11.000,0.000000000000000
129.169000000000011,35.173000000000002,129.170000000000016,35.174000000000007,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,400.34000000000,12.000,0.000000000000000
129.118000000000023,35.206000000000003,129.119000000000000,35.207000000000001,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,815.32000000000,13.000,0.000000000000000
129.173000000000002,35.161000000000001,129.174000000000007,35.162000000000006,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,283.56000000000,14.000,0.000000000000000
129.175000000000011,35.181000000000004,129.176000000000016,35.182000000000002,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,267.42000000000,15.000,0.000000000000000
129.123000000000019,35.178000000000004,129.124000000000024,35.179000000000002,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,853.84000000000,16.000,0.000000000000000
129.169000000000011,35.164000000000001,129.170000000000016,35.165000000000006,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,265.93000000000,17.000,0.000000000000000
129.157000000000011,35.166000000000004,129.158000000000015,35.167000000000002,57.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33.000000000000000,136.74000000000,18.000,0.000000000000000
129.157000000000011,35.234000000000002,129.158000000000015,35.235000000000007,155.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,96.000000000000000,580.78000000000,19.000,2.000000000000000
129.132000000000005,35.191000000000003,129.133000000000010,35.192000000000000,25.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,100.65000000000,20.000,1.000000000000000
129.158000000000015,35.232000000000006,129.159000000000020,35.233000000000004,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,911.25000000000,21.000,1.000000000000000
129.197000000000003,35.171000000000006,129.198000000000008,35.172000000000004,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.33000000000,22.000,0.000000000000000
129.135000000000019,35.172000000000004,129.136000000000024,35.173000000000002,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.00000000000,23.000,0.000000000000000
129.206000000000017,35.193000000000005,129.207000000000022,35.194000000000003,23.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,35.35000000000,24.000,0.000000000000000
129.145000000000010,35.172000000000004,129.146000000000015,35.173000000000002,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38.39000000000,25.000,0.000000000000000
129.132000000000005,35.192000000000000,129.133000000000010,35.193000000000005,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,206.65000000000,26.000,0.000000000000000
129.183000000000021,35.162000000000006,129.184000000000026,35.163000000000004,22.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,329.95000000000,27.000,1.000000000000000
129.173000000000002,35.173000000000002,129.174000000000007,35.174000000000007,32.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,28.02000000000,28.000,0.000000000000000
129.121000000000009,35.194000000000003,129.122000000000014,35.195000000000000,23.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.68000000000,29.000,0.000000000000000
129.178000000000026,35.163000000000004,129.179000000000002,35.164000000000001,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.34000000000,30.000,0.000000000000000
