left,bottom,right,top,주차장,관공서,주택가,공원,POP,CCTV,gid,경사도
129.018000000000001,35.110000000000007,129.019000000000005,35.111000000000004,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,126.95000000000,0.000000000000000,1.000,73.000000000000000
129.015000000000015,35.110000000000007,129.016000000000020,35.111000000000004,0.000000000000000,0.000000000000000,39.000000000000000,0.000000000000000,184.94000000000,0.000000000000000,2.000,60.000000000000000
129.020000000000010,35.116000000000007,129.021000000000015,35.117000000000004,1.000000000000000,0.000000000000000,29.000000000000000,0.000000000000000,295.71000000000,0.000000000000000,3.000,0.000000000000000
129.022999999999996,35.115000000000002,129.024000000000001,35.116000000000007,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,124.53000000000,0.000000000000000,4.000,4.000000000000000
129.018000000000001,35.077000000000005,129.019000000000005,35.078000000000003,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,12.21000000000,0.000000000000000,5.000,7.000000000000000
129.010000000000019,35.102000000000004,129.010999999999996,35.103000000000002,0.000000000000000,0.000000000000000,31.000000000000000,0.000000000000000,437.61000000000,0.000000000000000,6.000,1.000000000000000
129.022999999999996,35.093000000000004,129.024000000000001,35.094000000000001,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,50.11000000000,0.000000000000000,7.000,74.000000000000000
129.015000000000015,35.074000000000005,129.016000000000020,35.075000000000003,1.000000000000000,0.000000000000000,5.000000000000000,5.000000000000000,36.32000000000,0.000000000000000,8.000,31.000000000000000
129.010000000000019,35.099000000000004,129.010999999999996,35.100000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,128.88000000000,0.000000000000000,9.000,0.000000000000000
129.019000000000005,35.106000000000002,129.020000000000010,35.107000000000006,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,145.67000000000,0.000000000000000,10.000,3.000000000000000
129.008000000000010,35.115000000000002,129.009000000000015,35.116000000000007,0.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,72.90000000000,0.000000000000000,11.000,19.000000000000000
129.018000000000001,35.117000000000004,129.019000000000005,35.118000000000002,0.000000000000000,0.000000000000000,29.000000000000000,0.000000000000000,296.54000000000,0.000000000000000,12.000,47.000000000000000
129.018000000000001,35.116000000000007,129.019000000000005,35.117000000000004,0.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,159.00000000000,0.000000000000000,13.000,87.000000000000000
129.018000000000001,35.109000000000002,129.019000000000005,35.110000000000007,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,184.78000000000,0.000000000000000,14.000,83.000000000000000
129.010999999999996,35.099000000000004,129.012000000000000,35.100000000000001,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,599.07000000000,0.000000000000000,15.000,0.000000000000000
129.015000000000015,35.097000000000001,129.016000000000020,35.098000000000006,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,37.42000000000,0.000000000000000,16.000,15.000000000000000
129.004999999999995,35.129000000000005,129.006000000000000,35.130000000000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40.70000000000,0.000000000000000,17.000,0.000000000000000
129.020000000000010,35.107000000000006,129.021000000000015,35.108000000000004,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,3.99000000000,0.000000000000000,18.000,43.000000000000000
129.021000000000015,35.099000000000004,129.022000000000020,35.100000000000001,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,141.38000000000,0.000000000000000,19.000,35.000000000000000
129.012000000000000,35.116000000000007,129.013000000000005,35.117000000000004,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,85.51000000000,0.000000000000000,20.000,48.000000000000000
129.012000000000000,35.110000000000007,129.013000000000005,35.111000000000004,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,98.02000000000,0.000000000000000,21.000,24.000000000000000
129.025000000000006,35.110000000000007,129.026000000000010,35.111000000000004,0.000000000000000,0.000000000000000,33.000000000000000,0.000000000000000,186.76000000000,0.000000000000000,22.000,0.000000000000000
129.012000000000000,35.099000000000004,129.013000000000005,35.100000000000001,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,498.72000000000,1.000000000000000,23.000,0.000000000000000
129.010999999999996,35.100000000000001,129.012000000000000,35.101000000000006,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,403.34000000000,1.000000000000000,24.000,1.000000000000000
129.008000000000010,35.133000000000003,129.009000000000015,35.134000000000007,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.98000000000,0.000000000000000,25.000,0.000000000000000
129.014000000000010,35.064000000000007,129.015000000000015,35.065000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.08000000000,0.000000000000000,26.000,4.000000000000000
129.009000000000015,35.118000000000002,129.010000000000019,35.119000000000007,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,237.52000000000,0.000000000000000,27.000,8.000000000000000
129.010999999999996,35.107000000000006,129.012000000000000,35.108000000000004,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,250.58000000000,0.000000000000000,28.000,7.000000000000000
129.003000000000014,35.129000000000005,129.004000000000019,35.130000000000003,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.68000000000,0.000000000000000,29.000,0.000000000000000
129.020000000000010,35.109000000000002,129.021000000000015,35.110000000000007,0.000000000000000,1.000000000000000,50.000000000000000,0.000000000000000,328.73000000000,0.000000000000000,30.000,90.000000000000000
