left,bottom,right,top,CCTV,경사도,공원,관공서,주택가,주차장,POP,gid
129.042000000000002,35.129000000000005,129.043000000000006,35.130000000000003,1,119,0,1,50,0,368.78000000000,51.000
129.038999999999987,35.127000000000002,129.039999999999992,35.128000000000007,1,36,0,0,22,0,446.82000000000,52.000
129.046999999999997,35.138000000000005,129.048000000000002,35.139000000000003,1,46,0,0,32,0,288.02000000000,53.000
129.054000000000002,35.137000000000008,129.055000000000007,35.138000000000005,0,75,0,0,8,0,220.64000000000,54.000
129.046999999999997,35.144000000000005,129.048000000000002,35.145000000000003,0,55,0,0,23,0,147.35000000000,55.000
129.050999999999988,35.141000000000005,129.051999999999992,35.142000000000003,0,61,0,0,23,0,232.17000000000,56.000
129.033999999999992,35.122000000000007,129.034999999999997,35.123000000000005,0,21,0,0,56,0,303.31000000000,57.000
129.036000000000001,35.123000000000005,129.037000000000006,35.124000000000002,0,135,0,0,40,0,335.14000000000,58.000
129.038000000000011,35.118000000000002,129.038999999999987,35.119000000000007,0,63,0,0,18,0,52.66000000000,59.000
129.046999999999997,35.127000000000002,129.048000000000002,35.128000000000007,0,7,0,0,3,0,66.18000000000,60.000
129.050000000000011,35.133000000000003,129.050999999999988,35.134000000000007,0,131,0,0,47,1,221.20000000000,61.000
129.055000000000007,35.141000000000005,129.056000000000012,35.142000000000003,0,77,0,0,27,0,128.16000000000,62.000
129.051999999999992,35.141000000000005,129.052999999999997,35.142000000000003,0,73,0,0,15,0,299.26000000000,63.000
129.048000000000002,35.139000000000003,129.049000000000007,35.140000000000001,0,230,0,0,47,0,191.57000000000,64.000
129.039999999999992,35.116000000000007,129.040999999999997,35.117000000000004,0,17,0,0,2,0,10.68000000000,65.000
129.038000000000011,35.123000000000005,129.038999999999987,35.124000000000002,1,123,0,0,26,0,242.82000000000,66.000
129.034999999999997,35.125000000000007,129.036000000000001,35.126000000000005,0,84,0,0,18,0,143.53000000000,67.000
129.038000000000011,35.119000000000007,129.038999999999987,35.120000000000005,1,99,0,0,35,0,164.04000000000,68.000
129.044000000000011,35.134000000000007,129.044999999999987,35.135000000000005,0,117,0,0,47,0,291.30000000000,69.000
129.040999999999997,35.135000000000005,129.042000000000002,35.136000000000003,1,143,0,0,33,0,324.07000000000,70.000
129.039999999999992,35.145000000000003,129.040999999999997,35.146000000000001,0,29,0,0,0,0,194.04000000000,71.000
129.048000000000002,35.142000000000003,129.049000000000007,35.143000000000001,1,120,0,0,44,0,250.65000000000,72.000
129.050999999999988,35.127000000000002,129.051999999999992,35.128000000000007,0,300,0,0,1,0,422.00000000000,73.000
129.039999999999992,35.132000000000005,129.040999999999997,35.133000000000003,0,209,0,0,51,1,212.09000000000,74.000
129.056999999999988,35.136000000000003,129.057999999999993,35.137000000000008,0,112,0,0,5,0,117.52000000000,75.000
129.045999999999992,35.145000000000003,129.046999999999997,35.146000000000001,0,1,0,0,1,0,109.46000000000,76.000
129.046999999999997,35.143000000000001,129.048000000000002,35.144000000000005,0,37,0,0,12,0,103.55000000000,77.000
129.036000000000001,35.127000000000002,129.037000000000006,35.128000000000007,0,5,0,0,6,0,32.99000000000,78.000
129.050000000000011,35.136000000000003,129.050999999999988,35.137000000000008,1,2,2,0,0,0,470.72000000000,79.000
129.040999999999997,35.132000000000005,129.042000000000002,35.133000000000003,0,267,0,0,52,0,372.12000000000,80.000
129.038000000000011,35.126000000000005,129.038999999999987,35.127000000000002,0,80,0,0,32,0,237.67000000000,81.000
129.052999999999997,35.130000000000003,129.054000000000002,35.131000000000007,0,22,0,1,3,1,60.34000000000,82.000
129.048000000000002,35.131000000000007,129.049000000000007,35.132000000000005,0,53,0,0,28,0,252.09000000000,83.000
129.056000000000012,35.135000000000005,129.056999999999988,35.136000000000003,0,71,0,0,18,0,98.50000000000,84.000
129.056999999999988,35.135000000000005,129.057999999999993,35.136000000000003,0,139,0,0,18,0,169.49000000000,85.000
129.060000000000002,35.139000000000003,129.061000000000007,35.140000000000001,0,11,0,0,0,0,162.92000000000,86.000
129.033999999999992,35.124000000000002,129.034999999999997,35.125000000000007,0,65,0,0,47,0,315.25000000000,87.000
129.032000000000011,35.115000000000002,129.032999999999987,35.116000000000007,0,0,0,0,2,0,135.09000000000,88.000
129.043000000000006,35.135000000000005,129.044000000000011,35.136000000000003,0,189,0,0,66,0,376.79000000000,89.000
129.044000000000011,35.130000000000003,129.044999999999987,35.131000000000007,0,60,0,0,26,0,171.24000000000,90.000
129.032999999999987,35.126000000000005,129.033999999999992,35.127000000000002,1,1,0,0,25,0,66.85000000000,91.000
129.032999999999987,35.125000000000007,129.033999999999992,35.126000000000005,0,1,0,0,34,0,21.06000000000,92.000
129.030000000000001,35.119000000000007,129.031000000000006,35.120000000000005,0,91,0,0,22,0,212.68000000000,93.000
129.037000000000006,35.122000000000007,129.038000000000011,35.123000000000005,1,33,0,0,11,1,213.35000000000,94.000
129.046999999999997,35.136000000000003,129.048000000000002,35.137000000000008,0,110,1,0,33,0,258.45000000000,95.000
129.046999999999997,35.128000000000007,129.048000000000002,35.129000000000005,0,39,0,0,11,1,103.42000000000,96.000
129.042000000000002,35.124000000000002,129.043000000000006,35.125000000000007,0,107,0,0,35,0,241.44000000000,97.000
129.040999999999997,35.130000000000003,129.042000000000002,35.131000000000007,0,121,0,0,35,1,285.94000000000,98.000
129.044000000000011,35.128000000000007,129.044999999999987,35.129000000000005,0,65,0,0,26,1,307.15000000000,99.000
129.044999999999987,35.127000000000002,129.045999999999992,35.128000000000007,0,74,0,0,12,0,88.81000000000,100.000
129.046999999999997,35.139000000000003,129.048000000000002,35.140000000000001,0,82,0,0,30,0,142.20000000000,101.000
129.040999999999997,35.119000000000007,129.042000000000002,35.120000000000005,0,37,1,0,2,0,31.92000000000,102.000
129.032000000000011,35.116000000000007,129.032999999999987,35.117000000000004,0,0,0,0,5,0,487.35000000000,103.000
129.043000000000006,35.124000000000002,129.044000000000011,35.125000000000007,0,77,0,0,20,0,90.80000000000,104.000
129.038000000000011,35.128000000000007,129.038999999999987,35.129000000000005,0,49,0,0,33,1,234.72000000000,105.000
129.045999999999992,35.134000000000007,129.046999999999997,35.135000000000005,0,48,0,0,57,1,271.99000000000,106.000
129.048000000000002,35.134000000000007,129.049000000000007,35.135000000000005,0,124,0,0,66,0,338.22000000000,107.000
129.050000000000011,35.137000000000008,129.050999999999988,35.138000000000005,0,53,7,0,4,0,4.51000000000,108.000
129.056999999999988,35.138000000000005,129.057999999999993,35.139000000000003,0,91,0,0,20,0,90.92000000000,109.000
129.028999999999996,35.120000000000005,129.030000000000001,35.121000000000002,0,3,0,0,0,0,5.16000000000,110.000
129.039999999999992,35.131000000000007,129.040999999999997,35.132000000000005,0,151,0,0,39,0,447.99000000000,111.000
129.039999999999992,35.143000000000001,129.040999999999997,35.144000000000005,0,17,0,0,0,0,122.76000000000,112.000
129.062000000000012,35.134000000000007,129.062999999999988,35.135000000000005,0,14,0,0,4,0,3.52000000000,113.000
129.033999999999992,35.116000000000007,129.034999999999997,35.117000000000004,0,54,0,0,30,0,351.52000000000,114.000
129.034999999999997,35.113000000000007,129.036000000000001,35.114000000000004,0,8,0,0,2,0,44.49000000000,115.000
129.034999999999997,35.114000000000004,129.036000000000001,35.115000000000002,0,143,0,0,34,0,359.19000000000,116.000
129.045999999999992,35.137000000000008,129.046999999999997,35.138000000000005,0,187,0,0,54,0,348.14000000000,117.000
129.038999999999987,35.112000000000002,129.039999999999992,35.113000000000007,0,24,0,0,1,0,3.46000000000,118.000
129.048000000000002,35.137000000000008,129.049000000000007,35.138000000000005,0,93,0,0,39,0,312.01000000000,119.000
129.057999999999993,35.138000000000005,129.058999999999997,35.139000000000003,0,120,0,0,24,0,128.33000000000,120.000
129.048000000000002,35.139000000000003,129.049000000000007,35.140000000000001,0,230,0,0,47,0,232.81000000000,121.000
129.055000000000007,35.134000000000007,129.056000000000012,35.135000000000005,0,63,0,0,15,0,32.20000000000,122.000
129.064999999999998,35.139000000000003,129.066000000000003,35.140000000000001,0,1,0,0,0,0,374.45000000000,123.000
129.045999999999992,35.127000000000002,129.046999999999997,35.128000000000007,0,20,0,0,7,0,218.37000000000,124.000
129.045999999999992,35.130000000000003,129.046999999999997,35.131000000000007,0,53,0,0,11,0,106.68000000000,125.000
129.042000000000002,35.128000000000007,129.043000000000006,35.129000000000005,1,91,0,0,41,0,326.88000000000,126.000
129.038999999999987,35.124000000000002,129.039999999999992,35.125000000000007,0,54,0,0,19,0,266.38000000000,127.000
129.039999999999992,35.124000000000002,129.040999999999997,35.125000000000007,1,69,0,0,15,0,217.68000000000,128.000
129.037000000000006,35.128000000000007,129.038000000000011,35.129000000000005,0,9,0,0,8,0,117.78000000000,129.000
129.054000000000002,35.136000000000003,129.055000000000007,35.137000000000008,0,133,0,0,38,0,212.45000000000,130.000
129.045999999999992,35.144000000000005,129.046999999999997,35.145000000000003,0,1,0,0,1,0,92.62000000000,131.000
129.033999999999992,35.123000000000005,129.034999999999997,35.124000000000002,0,11,0,0,48,0,344.83000000000,132.000
129.044000000000011,35.125000000000007,129.044999999999987,35.126000000000005,0,36,0,0,2,0,199.08000000000,133.000
129.040999999999997,35.124000000000002,129.042000000000002,35.125000000000007,0,70,0,0,9,0,205.96000000000,134.000
129.056999999999988,35.132000000000005,129.057999999999993,35.133000000000003,0,264,0,0,1,0,601.66000000000,135.000
129.055000000000007,35.136000000000003,129.056000000000012,35.137000000000008,0,87,0,0,20,1,113.29000000000,136.000
129.054000000000002,35.140000000000001,129.055000000000007,35.141000000000005,0,159,0,0,42,0,386.73000000000,137.000
129.032999999999987,35.123000000000005,129.033999999999992,35.124000000000002,0,3,0,0,24,0,5.39000000000,138.000
129.038999999999987,35.115000000000002,129.039999999999992,35.116000000000007,0,41,0,0,6,0,53.13000000000,139.000
129.034999999999997,35.123000000000005,129.036000000000001,35.124000000000002,0,79,0,0,41,0,310.85000000000,140.000
129.040999999999997,35.121000000000002,129.042000000000002,35.122000000000007,0,5,0,0,5,0,309.57000000000,141.000
129.045999999999992,35.130000000000003,129.046999999999997,35.131000000000007,0,53,0,0,11,0,135.30000000000,142.000
129.038999999999987,35.125000000000007,129.039999999999992,35.126000000000005,0,83,0,0,34,0,234.27000000000,143.000
129.057999999999993,35.139000000000003,129.058999999999997,35.140000000000001,0,118,0,0,34,0,255.44000000000,144.000
129.048000000000002,35.135000000000005,129.049000000000007,35.136000000000003,0,39,0,0,12,0,82.10000000000,145.000
129.057999999999993,35.134000000000007,129.058999999999997,35.135000000000005,0,13,0,0,2,0,15.30000000000,146.000
129.050000000000011,35.140000000000001,129.050999999999988,35.141000000000005,0,127,0,0,41,0,445.75000000000,147.000
129.036000000000001,35.118000000000002,129.037000000000006,35.119000000000007,0,106,0,0,34,0,251.27000000000,148.000
129.046999999999997,35.130000000000003,129.048000000000002,35.131000000000007,0,53,0,0,24,0,58.89000000000,149.000
129.043000000000006,35.133000000000003,129.044000000000011,35.134000000000007,0,150,0,0,48,0,272.42000000000,150.000
129.036000000000001,35.126000000000005,129.037000000000006,35.127000000000002,0,22,0,0,19,0,104.09000000000,151.000
129.048000000000002,35.132000000000005,129.049000000000007,35.133000000000003,0,92,0,0,41,0,252.50000000000,152.000
129.050999999999988,35.129000000000005,129.051999999999992,35.130000000000003,0,0,0,0,0,0,21.46000000000,153.000
129.056000000000012,35.139000000000003,129.056999999999988,35.140000000000001,0,26,0,0,8,1,142.23000000000,154.000
129.049000000000007,35.142000000000003,129.050000000000011,35.143000000000001,0,165,0,0,49,0,423.24000000000,155.000
129.032000000000011,35.117000000000004,129.032999999999987,35.118000000000002,0,2,0,0,0,0,186.22000000000,156.000
129.039999999999992,35.134000000000007,129.040999999999997,35.135000000000005,0,94,0,0,33,0,339.73000000000,157.000
129.040999999999997,35.125000000000007,129.042000000000002,35.126000000000005,0,53,0,0,23,0,416.86000000000,158.000
129.039999999999992,35.125000000000007,129.040999999999997,35.126000000000005,0,76,0,0,41,0,227.27000000000,159.000
129.038999999999987,35.126000000000005,129.039999999999992,35.127000000000002,0,51,0,0,25,0,106.42000000000,160.000
129.055000000000007,35.137000000000008,129.056000000000012,35.138000000000005,0,42,0,0,3,0,80.89000000000,161.000
129.056000000000012,35.138000000000005,129.056999999999988,35.139000000000003,0,39,0,0,6,0,8.78000000000,162.000
129.031000000000006,35.118000000000002,129.032000000000011,35.119000000000007,0,21,0,0,14,0,603.32000000000,163.000
129.036000000000001,35.115000000000002,129.037000000000006,35.116000000000007,0,83,0,0,26,0,114.10000000000,164.000
129.044999999999987,35.137000000000008,129.045999999999992,35.138000000000005,0,91,0,0,18,1,89.49000000000,165.000
129.039999999999992,35.127000000000002,129.040999999999997,35.128000000000007,1,35,0,1,24,0,405.68000000000,166.000
129.038000000000011,35.131000000000007,129.038999999999987,35.132000000000005,0,16,1,0,4,0,316.26000000000,167.000
129.060000000000002,35.134000000000007,129.061000000000007,35.135000000000005,0,62,0,0,9,0,62.49000000000,168.000
129.042000000000002,35.120000000000005,129.043000000000006,35.121000000000002,0,10,2,0,0,0,5.34000000000,169.000
129.028999999999996,35.119000000000007,129.030000000000001,35.120000000000005,0,9,0,0,7,0,45.07000000000,170.000
129.036000000000001,35.117000000000004,129.037000000000006,35.118000000000002,0,176,0,0,31,0,361.30000000000,171.000
129.050000000000011,35.142000000000003,129.050999999999988,35.143000000000001,0,157,0,0,51,0,503.90000000000,172.000
129.048000000000002,35.141000000000005,129.049000000000007,35.142000000000003,0,208,0,0,55,0,250.16000000000,173.000
129.058999999999997,35.134000000000007,129.060000000000002,35.135000000000005,0,24,0,0,1,0,5.60000000000,174.000
129.038000000000011,35.121000000000002,129.038999999999987,35.122000000000007,1,87,0,0,35,0,249.36000000000,175.000
129.044999999999987,35.134000000000007,129.045999999999992,35.135000000000005,0,65,0,0,44,0,220.86000000000,176.000
129.054000000000002,35.135000000000005,129.055000000000007,35.136000000000003,0,32,0,0,9,0,98.49000000000,177.000
129.037000000000006,35.127000000000002,129.038000000000011,35.128000000000007,1,32,0,0,26,0,663.57000000000,178.000
129.054000000000002,35.141000000000005,129.055000000000007,35.142000000000003,0,65,0,0,22,0,118.60000000000,179.000
129.050000000000011,35.124000000000002,129.050999999999988,35.125000000000007,0,1,0,0,0,0,4.31000000000,180.000
129.050000000000011,35.141000000000005,129.050999999999988,35.142000000000003,0,128,0,0,49,0,352.82000000000,181.000
129.056000000000012,35.141000000000005,129.056999999999988,35.142000000000003,0,41,0,0,1,0,3.49000000000,182.000
129.042000000000002,35.119000000000007,129.043000000000006,35.120000000000005,0,8,0,0,0,0,3.52000000000,183.000
129.032000000000011,35.118000000000002,129.032999999999987,35.119000000000007,0,48,0,0,21,0,205.61000000000,184.000
129.039999999999992,35.122000000000007,129.040999999999997,35.123000000000005,1,65,0,0,16,0,80.34000000000,185.000
129.040999999999997,35.133000000000003,129.042000000000002,35.134000000000007,1,143,0,0,44,0,233.77000000000,186.000
129.040999999999997,35.126000000000005,129.042000000000002,35.127000000000002,0,151,0,0,66,0,397.21000000000,187.000
129.052999999999997,35.132000000000005,129.054000000000002,35.133000000000003,0,64,0,0,2,0,57.60000000000,188.000
129.057999999999993,35.137000000000008,129.058999999999997,35.138000000000005,0,79,0,0,4,0,5.35000000000,189.000
129.034999999999997,35.117000000000004,129.036000000000001,35.118000000000002,0,186,0,0,57,0,323.65000000000,190.000
129.042000000000002,35.122000000000007,129.043000000000006,35.123000000000005,1,69,0,0,24,0,123.20000000000,191.000
129.045999999999992,35.138000000000005,129.046999999999997,35.139000000000003,0,51,0,0,15,0,165.86000000000,192.000
129.038000000000011,35.132000000000005,129.038999999999987,35.133000000000003,0,45,6,0,7,1,21.24000000000,193.000
129.038999999999987,35.142000000000003,129.039999999999992,35.143000000000001,0,0,0,0,0,0,63.45000000000,194.000
129.037000000000006,35.118000000000002,129.038000000000011,35.119000000000007,0,80,0,0,54,0,350.12000000000,195.000
129.039999999999992,35.121000000000002,129.040999999999997,35.122000000000007,0,41,0,0,6,0,253.33000000000,196.000
129.037000000000006,35.121000000000002,129.038000000000011,35.122000000000007,0,52,0,0,18,0,233.14000000000,197.000
129.051999999999992,35.132000000000005,129.052999999999997,35.133000000000003,0,79,0,0,0,1,14.28000000000,198.000
129.056999999999988,35.131000000000007,129.057999999999993,35.132000000000005,0,206,0,0,2,1,638.15000000000,199.000
129.052999999999997,35.131000000000007,129.054000000000002,35.132000000000005,0,19,0,0,1,0,34.48000000000,200.000
129.055000000000007,35.139000000000003,129.056000000000012,35.140000000000001,0,137,0,0,39,0,392.45000000000,201.000
129.060000000000002,35.135000000000005,129.061000000000007,35.136000000000003,0,123,0,0,26,1,195.70000000000,202.000
129.057999999999993,35.138000000000005,129.058999999999997,35.139000000000003,0,120,0,0,24,0,197.85000000000,203.000
129.032000000000011,35.122000000000007,129.032999999999987,35.123000000000005,0,0,0,0,2,0,51.04000000000,204.000
129.038000000000011,35.122000000000007,129.038999999999987,35.123000000000005,0,133,1,0,65,0,351.05000000000,205.000
129.038000000000011,35.112000000000002,129.038999999999987,35.113000000000007,0,7,0,0,0,0,14.16000000000,206.000
129.039999999999992,35.135000000000005,129.040999999999997,35.136000000000003,0,27,0,0,6,0,97.73000000000,207.000
129.051999999999992,35.129000000000005,129.052999999999997,35.130000000000003,0,12,0,0,1,0,47.41000000000,208.000
129.039999999999992,35.131000000000007,129.040999999999997,35.132000000000005,0,151,0,0,39,0,388.59000000000,209.000
129.050000000000011,35.126000000000005,129.050999999999988,35.127000000000002,0,70,0,0,2,0,295.40000000000,210.000
129.057999999999993,35.131000000000007,129.058999999999997,35.132000000000005,0,141,0,0,1,0,504.39000000000,211.000
129.049000000000007,35.141000000000005,129.050000000000011,35.142000000000003,0,152,0,1,47,0,431.98000000000,212.000
129.038000000000011,35.116000000000007,129.038999999999987,35.117000000000004,1,66,0,1,20,0,190.59000000000,213.000
129.038000000000011,35.117000000000004,129.038999999999987,35.118000000000002,0,50,0,0,12,0,33.32000000000,214.000
129.051999999999992,35.138000000000005,129.052999999999997,35.139000000000003,0,83,2,1,31,0,151.92000000000,215.000
129.061000000000007,35.137000000000008,129.062000000000012,35.138000000000005,0,70,0,0,8,0,28.48000000000,216.000
129.050999999999988,35.138000000000005,129.051999999999992,35.139000000000003,1,66,0,0,26,0,136.62000000000,217.000
129.040999999999997,35.120000000000005,129.042000000000002,35.121000000000002,0,60,2,0,10,0,21.28000000000,218.000
129.027999999999992,35.117000000000004,129.028999999999996,35.118000000000002,0,0,0,0,0,0,3.42000000000,219.000
129.037000000000006,35.116000000000007,129.038000000000011,35.117000000000004,0,87,0,0,46,0,191.57000000000,220.000
129.038999999999987,35.131000000000007,129.039999999999992,35.132000000000005,0,122,1,0,37,0,307.29000000000,221.000
129.056999999999988,35.141000000000005,129.057999999999993,35.142000000000003,0,85,0,0,12,0,128.16000000000,222.000
129.058999999999997,35.133000000000003,129.060000000000002,35.134000000000007,0,25,0,0,0,0,23.20000000000,223.000
129.044999999999987,35.138000000000005,129.045999999999992,35.139000000000003,0,6,0,0,2,0,5.35000000000,224.000
129.034999999999997,35.124000000000002,129.036000000000001,35.125000000000007,1,119,0,0,50,0,267.10000000000,225.000
129.032999999999987,35.122000000000007,129.033999999999992,35.123000000000005,0,4,0,0,65,0,203.05000000000,226.000
129.028999999999996,35.118000000000002,129.030000000000001,35.119000000000007,0,8,0,0,16,0,100.42000000000,227.000
129.044999999999987,35.131000000000007,129.045999999999992,35.132000000000005,0,51,0,0,17,0,245.74000000000,228.000
129.050999999999988,35.134000000000007,129.051999999999992,35.135000000000005,0,12,0,0,29,0,115.30000000000,229.000
129.048000000000002,35.140000000000001,129.049000000000007,35.141000000000005,0,186,0,0,40,0,240.99000000000,230.000
129.049000000000007,35.139000000000003,129.050000000000011,35.140000000000001,0,99,0,0,24,0,209.94000000000,231.000
129.055000000000007,35.138000000000005,129.056000000000012,35.139000000000003,0,47,0,0,17,0,198.02000000000,232.000
129.062000000000012,35.139000000000003,129.062999999999988,35.140000000000001,0,9,0,0,0,5,5.36000000000,233.000
129.036000000000001,35.119000000000007,129.037000000000006,35.120000000000005,0,111,0,0,38,0,277.38000000000,234.000
129.036000000000001,35.116000000000007,129.037000000000006,35.117000000000004,0,14,0,0,1,0,58.72000000000,235.000
129.039999999999992,35.128000000000007,129.040999999999997,35.129000000000005,0,22,0,0,14,0,757.55000000000,236.000
129.050000000000011,35.139000000000003,129.050999999999988,35.140000000000001,0,48,0,0,14,1,206.82000000000,237.000
129.046999999999997,35.140000000000001,129.048000000000002,35.141000000000005,0,51,0,0,22,0,96.14000000000,238.000
129.040999999999997,35.122000000000007,129.042000000000002,35.123000000000005,0,74,0,0,24,0,180.24000000000,239.000
129.048000000000002,35.133000000000003,129.049000000000007,35.134000000000007,0,46,0,0,37,0,242.94000000000,240.000
129.058999999999997,35.137000000000008,129.060000000000002,35.138000000000005,0,50,0,0,2,0,10.69000000000,241.000
129.058999999999997,35.138000000000005,129.060000000000002,35.139000000000003,0,31,0,0,1,0,14.24000000000,242.000
129.038000000000011,35.124000000000002,129.038999999999987,35.125000000000007,1,51,0,0,8,1,71.05000000000,243.000
129.044000000000011,35.135000000000005,129.044999999999987,35.136000000000003,0,137,0,0,52,0,376.75000000000,244.000
129.039999999999992,35.144000000000005,129.040999999999997,35.145000000000003,0,58,0,0,0,0,237.60000000000,245.000
129.040999999999997,35.128000000000007,129.042000000000002,35.129000000000005,0,35,0,0,28,0,509.70000000000,246.000
129.039999999999992,35.129000000000005,129.040999999999997,35.130000000000003,0,62,0,0,39,0,373.54000000000,247.000
129.050999999999988,35.130000000000003,129.051999999999992,35.131000000000007,0,25,0,0,0,0,16.16000000000,248.000
129.064999999999998,35.138000000000005,129.066000000000003,35.139000000000003,0,6,0,0,0,0,761.42000000000,249.000
129.036000000000001,35.113000000000007,129.037000000000006,35.114000000000004,0,93,0,1,35,0,77.61000000000,250.000
129.049000000000007,35.136000000000003,129.050000000000011,35.137000000000008,0,86,1,0,20,0,119.79000000000,251.000
129.034999999999997,35.118000000000002,129.036000000000001,35.119000000000007,0,165,0,0,57,0,406.37000000000,252.000
129.036000000000001,35.114000000000004,129.037000000000006,35.115000000000002,0,81,0,0,19,0,492.76000000000,253.000
