left,bottom,right,top,CCTV,경사도,공원,관공서,주차장,주택가,POP,gid
129.051999999999992,35.153999999999996,129.052999999999997,35.155000000000001,0.000000000000000,71.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,74.900000000000006,1.000
129.045999999999992,35.155999999999999,129.046999999999997,35.156999999999996,0.000000000000000,49.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,138.719999999999999,2.000
129.045999999999992,35.167999999999999,129.046999999999997,35.168999999999997,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99.629999999999995,3.000
129.056999999999988,35.146000000000001,129.057999999999993,35.146999999999998,0.000000000000000,94.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,142.449999999999989,4.000
129.044999999999987,35.178999999999995,129.045999999999992,35.180000000000000,0.000000000000000,62.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40.000000000000000,231.270000000000010,5.000
129.069999999999993,35.167999999999999,129.070999999999998,35.168999999999997,0.000000000000000,47.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,148.490000000000009,6.000
129.072999999999979,35.173999999999999,129.073999999999984,35.174999999999997,0.000000000000000,24.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,182.770000000000010,7.000
129.067999999999984,35.173999999999999,129.068999999999988,35.174999999999997,0.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,51.000000000000000,8.000
129.057999999999993,35.161999999999999,129.058999999999997,35.162999999999997,0.000000000000000,71.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,77.989999999999995,9.000
129.063999999999993,35.168999999999997,129.064999999999998,35.169999999999995,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,49.000000000000000,338.310000000000002,10.000
129.039999999999992,35.161999999999999,129.040999999999997,35.162999999999997,0.000000000000000,66.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,123.709999999999994,11.000
129.033999999999992,35.168999999999997,129.034999999999997,35.169999999999995,1.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,296.600000000000023,12.000
129.020999999999987,35.143999999999998,129.021999999999991,35.144999999999996,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,163.340000000000003,13.000
129.048000000000002,35.183000000000000,129.048999999999978,35.183999999999997,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,104.099999999999994,14.000
129.055999999999983,35.156999999999996,129.056999999999988,35.158000000000001,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36.759999999999998,15.000
129.064999999999998,35.149999999999999,129.066000000000003,35.150999999999996,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.660000000000000,16.000
129.043999999999983,35.155000000000001,129.044999999999987,35.155999999999999,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,199.800000000000011,17.000
