left,bottom,right,top,경사도,공원,관공서,주차장,주택가,POP,gid,CCTV
129.099999999999994,35.214000000000006,129.100999999999999,35.215000000000003,175.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,132.000000000000000,828.25000000000,1.000,0.000000000000000
129.096000000000004,35.244000000000000,129.097000000000008,35.245000000000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32.04000000000,2.000,0.000000000000000
129.110999999999990,35.276000000000003,129.111999999999995,35.277000000000001,34.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,75.53000000000,3.000,0.000000000000000
129.092999999999989,35.271000000000001,129.093999999999994,35.272000000000006,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,93.29000000000,4.000,0.000000000000000
129.126000000000005,35.232000000000006,129.127000000000010,35.233000000000004,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.58000000000,5.000,0.000000000000000
129.086999999999989,35.245000000000005,129.087999999999994,35.246000000000002,7.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,261.40000000000,6.000,0.000000000000000
129.091000000000008,35.251000000000005,129.092000000000013,35.252000000000002,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.73000000000,7.000,0.000000000000000
129.054000000000002,35.252000000000002,129.055000000000007,35.253000000000000,33.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,72.60000000000,8.000,0.000000000000000
129.109000000000009,35.289000000000001,129.110000000000014,35.290000000000006,29.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,44.67000000000,9.000,0.000000000000000
129.055000000000007,35.251000000000005,129.056000000000012,35.252000000000002,32.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,66.55000000000,10.000,0.000000000000000
129.092999999999989,35.281000000000006,129.093999999999994,35.282000000000004,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.90000000000,11.000,0.000000000000000
129.126000000000005,35.229000000000006,129.127000000000010,35.230000000000004,21.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,47.90000000000,12.000,0.000000000000000
129.127000000000010,35.230000000000004,129.128000000000014,35.231000000000002,20.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,14.37000000000,13.000,0.000000000000000
129.088999999999999,35.249000000000002,129.090000000000003,35.250000000000000,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,313.79000000000,14.000,0.000000000000000
129.098000000000013,35.212000000000003,129.098999999999990,35.213000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,645.74000000000,15.000,0.000000000000000
129.080999999999989,35.224000000000004,129.081999999999994,35.225000000000001,42.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,129.53000000000,16.000,0.000000000000000
129.092999999999989,35.229000000000006,129.093999999999994,35.230000000000004,58.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40.000000000000000,205.96000000000,17.000,0.000000000000000
129.086000000000013,35.262000000000000,129.086999999999989,35.263000000000005,41.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,237.66000000000,18.000,0.000000000000000
129.114000000000004,35.300000000000004,129.115000000000009,35.301000000000002,22.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,26.75000000000,19.000,0.000000000000000
129.088999999999999,35.262000000000000,129.090000000000003,35.263000000000005,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.000000000000000,150.00000000000,20.000,0.000000000000000
129.110999999999990,35.220000000000006,129.111999999999995,35.221000000000004,65.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,27.000000000000000,257.61000000000,21.000,0.000000000000000
129.086999999999989,35.262000000000000,129.087999999999994,35.263000000000005,39.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,222.69000000000,22.000,0.000000000000000
129.088999999999999,35.263000000000005,129.090000000000003,35.264000000000003,63.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,312.16000000000,23.000,0.000000000000000
129.093999999999994,35.263000000000005,129.094999999999999,35.264000000000003,15.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,118.46000000000,24.000,0.000000000000000
129.114000000000004,35.298000000000002,129.115000000000009,35.299000000000007,15.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,26.31000000000,25.000,0.000000000000000
129.122000000000014,35.231000000000002,129.122999999999990,35.232000000000006,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.79000000000,26.000,0.000000000000000
129.127000000000010,35.231000000000002,129.128000000000014,35.232000000000006,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,4.79000000000,27.000,0.000000000000000
129.093999999999994,35.229000000000006,129.094999999999999,35.230000000000004,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,982.66000000000,28.000,0.000000000000000
129.098000000000013,35.216000000000001,129.098999999999990,35.217000000000006,123.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,89.000000000000000,632.95000000000,29.000,0.000000000000000
129.092999999999989,35.224000000000004,129.093999999999994,35.225000000000001,44.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,229.22000000000,30.000,0.000000000000000
